Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.21     0.00       12     0.00     0.00  std::_Vector_base<GraphNode*, std::allocator<GraphNode*> >::_Vector_impl::_Vector_impl(std::allocator<GraphNode*> const&)
  0.00      0.21     0.00       12     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(std::_Vector_base<std::string, std::allocator<std::string> >&&)
  0.00      0.21     0.00       12     0.00     0.00  std::move_iterator<University*>::move_iterator(University*)
  0.00      0.21     0.00       12     0.00     0.00  std::vector<Department, std::allocator<Department> >::~vector()
  0.00      0.21     0.00       12     0.00     0.00  std::vector<Interest, std::allocator<Interest> >::~vector()
  0.00      0.21     0.00       12     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> >&&)
  0.00      0.21     0.00       12     0.00     0.00  std::move_iterator<University*> std::make_move_iterator<University*>(University* const&)
  0.00      0.21     0.00       12     0.00     0.00  std::remove_reference<std::vector<std::string, std::allocator<std::string> >&>::type&& std::move<std::vector<std::string, std::allocator<std::string> >&>(std::vector<std::string, std::allocator<std::string> >&)
  0.00      0.21     0.00       12     0.00     0.00  University&& std::forward<University>(std::remove_reference<University>::type&)
  0.00      0.21     0.00       12     0.00     0.00  void std::_Destroy<Department>(Department*)
  0.00      0.21     0.00       12     0.00     0.00  bool std::operator==<Department*>(std::move_iterator<Department*> const&, std::move_iterator<Department*> const&)
  0.00      0.21     0.00       12     0.00     0.00  bool std::operator!=<Department*>(std::move_iterator<Department*> const&, std::move_iterator<Department*> const&)
  0.00      0.21     0.00       10     0.00     0.00  Department::Department(Department const&)
  0.00      0.21     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<Department*, std::vector<Department, std::allocator<Department> > >::__normal_iterator(Department* const&)
  0.00      0.21     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<University>::max_size() const
  0.00      0.21     0.00       10     0.00     0.00  std::vector<Department, std::allocator<Department> >::max_size() const
  0.00      0.21     0.00       10     0.00     0.00  std::vector<Course, std::allocator<Course> >::end() const
  0.00      0.21     0.00       10     0.00     0.00  std::vector<Course, std::allocator<Course> >::begin() const
  0.00      0.21     0.00       10     0.00     0.00  std::vector<Course*, std::allocator<Course*> >::end() const
  0.00      0.21     0.00       10     0.00     0.00  std::vector<Course*, std::allocator<Course*> >::begin() const
  0.00      0.21     0.00       10     0.00     0.00  std::vector<GraphNode*, std::allocator<GraphNode*> >::end() const
  0.00      0.21     0.00       10     0.00     0.00  std::vector<GraphNode*, std::allocator<GraphNode*> >::begin() const
  0.00      0.21     0.00       10     0.00     0.00  Course** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Course*>(Course* const*, Course* const*, Course**)
  0.00      0.21     0.00       10     0.00     0.00  GraphNode** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<GraphNode*>(GraphNode* const*, GraphNode* const*, GraphNode**)
  0.00      0.21     0.00       10     0.00     0.00  std::_Vector_base<Course, std::allocator<Course> >::_Vector_base(unsigned long, std::allocator<Course> const&)
  0.00      0.21     0.00       10     0.00     0.00  std::_Vector_base<Course*, std::allocator<Course*> >::_Vector_base(unsigned long, std::allocator<Course*> const&)
  0.00      0.21     0.00       10     0.00     0.00  std::_Vector_base<GraphNode*, std::allocator<GraphNode*> >::_Vector_base(unsigned long, std::allocator<GraphNode*> const&)
  0.00      0.21     0.00       10     0.00     0.00  Course* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Course const*, std::vector<Course, std::allocator<Course> > >, Course*>(__gnu_cxx::__normal_iterator<Course const*, std::vector<Course, std::allocator<Course> > >, __gnu_cxx::__normal_iterator<Course const*, std::vector<Course, std::allocator<Course> > >, Course*)
  0.00      0.21     0.00       10     0.00     0.00  Department* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Department*>, Department*>(std::move_iterator<Department*>, std::move_iterator<Department*>, Department*)
  0.00      0.21     0.00       10     0.00     0.00  Course** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**>(__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, __gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**)
  0.00      0.21     0.00       10     0.00     0.00  GraphNode** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**>(__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**)
  0.00      0.21     0.00       10     0.00     0.00  std::vector<Course, std::allocator<Course> >::vector(std::vector<Course, std::allocator<Course> > const&)
  0.00      0.21     0.00       10     0.00     0.00  std::vector<Course*, std::allocator<Course*> >::vector(std::vector<Course*, std::allocator<Course*> > const&)
  0.00      0.21     0.00       10     0.00     0.00  std::vector<GraphNode*, std::allocator<GraphNode*> >::vector(std::vector<GraphNode*, std::allocator<GraphNode*> > const&)
  0.00      0.21     0.00       10     0.00     0.00  Course** std::__copy_move_a<false, Course* const*, Course**>(Course* const*, Course* const*, Course**)
  0.00      0.21     0.00       10     0.00     0.00  GraphNode** std::__copy_move_a<false, GraphNode* const*, GraphNode**>(GraphNode* const*, GraphNode* const*, GraphNode**)
  0.00      0.21     0.00       10     0.00     0.00  Course** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**>(__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, __gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**)
  0.00      0.21     0.00       10     0.00     0.00  GraphNode** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**>(__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**)
  0.00      0.21     0.00       10     0.00     0.00  Course* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Course const*, std::vector<Course, std::allocator<Course> > >, Course*>(__gnu_cxx::__normal_iterator<Course const*, std::vector<Course, std::allocator<Course> > >, __gnu_cxx::__normal_iterator<Course const*, std::vector<Course, std::allocator<Course> > >, Course*)
  0.00      0.21     0.00       10     0.00     0.00  Course** std::uninitialized_copy<__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**>(__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, __gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**)
  0.00      0.21     0.00       10     0.00     0.00  GraphNode** std::uninitialized_copy<__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**>(__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**)
  0.00      0.21     0.00       10     0.00     0.00  Department* std::uninitialized_copy<std::move_iterator<Department*>, Department*>(std::move_iterator<Department*>, std::move_iterator<Department*>, Department*)
  0.00      0.21     0.00       10     0.00     0.00  Course* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Course const*, std::vector<Course, std::allocator<Course> > >, Course*, Course>(__gnu_cxx::__normal_iterator<Course const*, std::vector<Course, std::allocator<Course> > >, __gnu_cxx::__normal_iterator<Course const*, std::vector<Course, std::allocator<Course> > >, Course*, std::allocator<Course>&)
  0.00      0.21     0.00       10     0.00     0.00  Course** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**, Course*>(__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, __gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**, std::allocator<Course*>&)
  0.00      0.21     0.00       10     0.00     0.00  GraphNode** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**, GraphNode*>(__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**, std::allocator<GraphNode*>&)
  0.00      0.21     0.00       10     0.00     0.00  Department* std::__uninitialized_copy_a<std::move_iterator<Department*>, Department*, Department>(std::move_iterator<Department*>, std::move_iterator<Department*>, Department*, std::allocator<Department>&)
  0.00      0.21     0.00       10     0.00     0.00  Department* std::__uninitialized_move_a<Department*, Department*, std::allocator<Department> >(Department*, Department*, Department*, std::allocator<Department>&)
  0.00      0.21     0.00       10     0.00     0.00  Course** std::copy<__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**>(__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, __gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**)
  0.00      0.21     0.00       10     0.00     0.00  GraphNode** std::copy<__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**>(__gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, __gnu_cxx::__normal_iterator<GraphNode* const*, std::vector<GraphNode*, std::allocator<GraphNode*> > >, GraphNode**)
  0.00      0.21     0.00       10     0.00     0.00  Department const& std::forward<Department const&>(std::remove_reference<Department const&>::type&)
  0.00      0.21     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<Department>::new_allocator(__gnu_cxx::new_allocator<Department> const&)
  0.00      0.21     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<Interest>::new_allocator(__gnu_cxx::new_allocator<Interest> const&)
  0.00      0.21     0.00        9     0.00     0.00  std::allocator<Department>::allocator(std::allocator<Department> const&)
  0.00      0.21     0.00        9     0.00     0.00  std::allocator<Interest>::allocator(std::allocator<Interest> const&)
  0.00      0.21     0.00        9     0.00     0.00  std::_Vector_base<Department, std::allocator<Department> >::_Vector_impl::_Vector_impl(std::allocator<Department> const&)
  0.00      0.21     0.00        9     0.00     0.00  std::_Vector_base<Interest, std::allocator<Interest> >::_Vector_impl::_Vector_impl(std::allocator<Interest> const&)
  0.00      0.21     0.00        9     0.00     0.00  std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::seed(unsigned long)
  0.00      0.21     0.00        9     0.00     0.00  std::remove_reference<University*&>::type&& std::move<University*&>(University*&)
  0.00      0.21     0.00        9     0.00     0.00  void std::_Destroy<University>(University*)
  0.00      0.21     0.00        9     0.00     0.00  bool std::operator==<University*>(std::move_iterator<University*> const&, std::move_iterator<University*> const&)
  0.00      0.21     0.00        9     0.00     0.00  bool std::operator!=<University*>(std::move_iterator<University*> const&, std::move_iterator<University*> const&)
  0.00      0.21     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<Department>::deallocate(Department*, unsigned long)
  0.00      0.21     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<Department>::allocate(unsigned long, void const*)
  0.00      0.21     0.00        8     0.00     0.00  bool __gnu_cxx::operator!=<Department const*, std::vector<Department, std::allocator<Department> > >(__gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > > const&, __gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > > const&)
  0.00      0.21     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<University const*, std::vector<University, std::allocator<University> > >::base() const
  0.00      0.21     0.00        8     0.00     0.00  void std::_Destroy_aux<false>::__destroy<University*>(University*, University*)
  0.00      0.21     0.00        8     0.00     0.00  std::_Vector_base<Department, std::allocator<Department> >::_M_allocate(unsigned long)
  0.00      0.21     0.00        8     0.00     0.00  void std::_Destroy<University*>(University*, University*)
  0.00      0.21     0.00        8     0.00     0.00  void std::_Destroy<University*, University>(University*, University*, std::allocator<University>&)
  0.00      0.21     0.00        7     0.00     0.00  std::_Vector_base<University, std::allocator<University> >::_M_deallocate(University*, unsigned long)
  0.00      0.21     0.00        6     0.00     0.00  University::University(University&&)
  0.00      0.21     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::string>::new_allocator()
  0.00      0.21     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<University*, std::vector<University, std::allocator<University> > >::__normal_iterator(University* const&)
  0.00      0.21     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >::__normal_iterator(Department const* const&)
  0.00      0.21     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >::__normal_iterator(Interest const* const&)
  0.00      0.21     0.00        6     0.00     0.00  std::_Vector_base<University, std::allocator<University> >::_M_get_Tp_allocator() const
  0.00      0.21     0.00        6     0.00     0.00  std::vector<University, std::allocator<University> >::max_size() const
  0.00      0.21     0.00        6     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::end() const
  0.00      0.21     0.00        6     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::begin() const
  0.00      0.21     0.00        6     0.00     0.00  std::allocator<std::string>::allocator()
  0.00      0.21     0.00        6     0.00     0.00  std::_Vector_base<Department, std::allocator<Department> >::_Vector_base(std::_Vector_base<Department, std::allocator<Department> >&&)
  0.00      0.21     0.00        6     0.00     0.00  std::_Vector_base<Interest, std::allocator<Interest> >::_Vector_base(std::_Vector_base<Interest, std::allocator<Interest> >&&)
  0.00      0.21     0.00        6     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl()
  0.00      0.21     0.00        6     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base()
  0.00      0.21     0.00        6     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(unsigned long, std::allocator<std::string> const&)
  0.00      0.21     0.00        6     0.00     0.00  std::string* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*)
  0.00      0.21     0.00        6     0.00     0.00  University* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<University*>, University*>(std::move_iterator<University*>, std::move_iterator<University*>, University*)
  0.00      0.21     0.00        6     0.00     0.00  std::vector<Department, std::allocator<Department> >::vector(std::vector<Department, std::allocator<Department> >&&)
  0.00      0.21     0.00        6     0.00     0.00  std::vector<Interest, std::allocator<Interest> >::vector(std::vector<Interest, std::allocator<Interest> >&&)
  0.00      0.21     0.00        6     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> > const&)
  0.00      0.21     0.00        6     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::vector()
  0.00      0.21     0.00        6     0.00     0.00  std::string* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*)
  0.00      0.21     0.00        6     0.00     0.00  University* std::uninitialized_copy<std::move_iterator<University*>, University*>(std::move_iterator<University*>, std::move_iterator<University*>, University*)
  0.00      0.21     0.00        6     0.00     0.00  std::string* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::string>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::allocator<std::string>&)
  0.00      0.21     0.00        6     0.00     0.00  University* std::__uninitialized_copy_a<std::move_iterator<University*>, University*, University>(std::move_iterator<University*>, std::move_iterator<University*>, University*, std::allocator<University>&)
  0.00      0.21     0.00        6     0.00     0.00  University* std::__uninitialized_move_a<University*, University*, std::allocator<University> >(University*, University*, University*, std::allocator<University>&)
  0.00      0.21     0.00        6     0.00     0.00  std::remove_reference<University&>::type&& std::move<University&>(University&)
  0.00      0.21     0.00        6     0.00     0.00  std::remove_reference<std::vector<Department, std::allocator<Department> >&>::type&& std::move<std::vector<Department, std::allocator<Department> >&>(std::vector<Department, std::allocator<Department> >&)
  0.00      0.21     0.00        6     0.00     0.00  std::remove_reference<std::vector<Interest, std::allocator<Interest> >&>::type&& std::move<std::vector<Interest, std::allocator<Interest> >&>(std::vector<Interest, std::allocator<Interest> >&)
  0.00      0.21     0.00        5     0.00     0.00  __gnu_cxx::new_allocator<Department>::construct(Department*, Department const&)
  0.00      0.21     0.00        5     0.00     0.00  __gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >::operator++()
  0.00      0.21     0.00        5     0.00     0.00  __gnu_cxx::__normal_iterator<Department*, std::vector<Department, std::allocator<Department> > >::difference_type __gnu_cxx::operator-<Department*, std::vector<Department, std::allocator<Department> > >(__gnu_cxx::__normal_iterator<Department*, std::vector<Department, std::allocator<Department> > > const&, __gnu_cxx::__normal_iterator<Department*, std::vector<Department, std::allocator<Department> > > const&)
  0.00      0.21     0.00        5     0.00     0.00  __gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >::operator*() const
  0.00      0.21     0.00        5     0.00     0.00  std::vector<Department, std::allocator<Department> >::_M_check_len(unsigned long, char const*) const
  0.00      0.21     0.00        5     0.00     0.00  void std::vector<Department, std::allocator<Department> >::_M_insert_aux<Department const&>(__gnu_cxx::__normal_iterator<Department*, std::vector<Department, std::allocator<Department> > >, Department const&)
  0.00      0.21     0.00        5     0.00     0.00  std::vector<Department, std::allocator<Department> >::end()
  0.00      0.21     0.00        5     0.00     0.00  std::vector<Department, std::allocator<Department> >::begin()
  0.00      0.21     0.00        5     0.00     0.00  std::vector<Department, std::allocator<Department> >::push_back(Department const&)
  0.00      0.21     0.00        5     0.00     0.00  _ZSt10_ConstructI10DepartmentIRKS0_EEvPT_DpOT0_
  0.00      0.21     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<University>::deallocate(University*, unsigned long)
  0.00      0.21     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<University>::allocate(unsigned long, void const*)
  0.00      0.21     0.00        4     0.00     0.00  bool __gnu_cxx::operator!=<University const*, std::vector<University, std::allocator<University> > >(__gnu_cxx::__normal_iterator<University const*, std::vector<University, std::allocator<University> > > const&, __gnu_cxx::__normal_iterator<University const*, std::vector<University, std::allocator<University> > > const&)
  0.00      0.21     0.00        4     0.00     0.00  std::_Vector_base<University, std::allocator<University> >::_M_allocate(unsigned long)
  0.00      0.21     0.00        4     0.00     0.00  std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::linear_congruential_engine(unsigned long)
  0.00      0.21     0.00        3     0.00     0.02  Department::Department()
  0.00      0.21     0.00        3     0.00     0.00  University::University(University const&)
  0.00      0.21     0.00        3     0.00     0.00  University::University()
  0.00      0.21     0.00        3     0.00     0.02  SetEnvironment::makeUniversity(std::string)
  0.00      0.21     0.00        3     0.00     0.00  Course::Course()
  0.00      0.21     0.00        3     0.00     0.00  Interest::Interest()
  0.00      0.21     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<Department>::new_allocator()
  0.00      0.21     0.00        3     0.00     0.00  void __gnu_cxx::new_allocator<University>::construct<University>(University*, University&&)
  0.00      0.21     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<University>::new_allocator()
  0.00      0.21     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<University>::~new_allocator()
  0.00      0.21     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<Course>::new_allocator()
  0.00      0.21     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<Interest>::new_allocator()
  0.00      0.21     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<University const*, std::vector<University, std::allocator<University> > >::operator++()
  0.00      0.21     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<University*, std::vector<University, std::allocator<University> > >::difference_type __gnu_cxx::operator-<University*, std::vector<University, std::allocator<University> > >(__gnu_cxx::__normal_iterator<University*, std::vector<University, std::allocator<University> > > const&, __gnu_cxx::__normal_iterator<University*, std::vector<University, std::allocator<University> > > const&)
  0.00      0.21     0.00        3     0.00     0.00  __gnu_cxx::__normal_iterator<University const*, std::vector<University, std::allocator<University> > >::operator*() const
  0.00      0.21     0.00        3     0.00     0.00  std::move_iterator<University*>::operator*() const
  0.00      0.21     0.00        3     0.00     0.00  std::vector<Department, std::allocator<Department> >::end() const
  0.00      0.21     0.00        3     0.00     0.00  std::vector<Department, std::allocator<Department> >::begin() const
  0.00      0.21     0.00        3     0.00     0.00  std::vector<University, std::allocator<University> >::_M_check_len(unsigned long, char const*) const
  0.00      0.21     0.00        3     0.00     0.00  std::vector<Interest, std::allocator<Interest> >::end() const
  0.00      0.21     0.00        3     0.00     0.00  std::vector<Interest, std::allocator<Interest> >::begin() const
  0.00      0.21     0.00        3     0.00     0.00  std::allocator<Department>::allocator()
  0.00      0.21     0.00        3     0.00     0.00  std::allocator<University>::allocator()
  0.00      0.21     0.00        3     0.00     0.00  std::allocator<University>::~allocator()
  0.00      0.21     0.00        3     0.00     0.00  std::allocator<Course>::allocator()
  0.00      0.21     0.00        3     0.00     0.00  std::allocator<Interest>::allocator()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<Department, std::allocator<Department> >::_Vector_impl::_Vector_impl()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<Department, std::allocator<Department> >::_Vector_base(unsigned long, std::allocator<Department> const&)
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<Department, std::allocator<Department> >::_Vector_base()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<University, std::allocator<University> >::_Vector_impl::_Vector_impl()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<University, std::allocator<University> >::_Vector_impl::~_Vector_impl()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<University, std::allocator<University> >::_Vector_base()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<University, std::allocator<University> >::~_Vector_base()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<Course, std::allocator<Course> >::_Vector_impl::_Vector_impl()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<Course, std::allocator<Course> >::_Vector_base()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<Interest, std::allocator<Interest> >::_Vector_impl::_Vector_impl()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<Interest, std::allocator<Interest> >::_Vector_base()
  0.00      0.21     0.00        3     0.00     0.00  std::_Vector_base<Interest, std::allocator<Interest> >::_Vector_base(unsigned long, std::allocator<Interest> const&)
  0.00      0.21     0.00        3     0.00     0.00  std::move_iterator<University*>::operator++()
  0.00      0.21     0.00        3     0.00     0.00  Department* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >, Department*>(__gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >, __gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >, Department*)
  0.00      0.21     0.00        3     0.00     0.00  Interest* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >, Interest*>(__gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >, __gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >, Interest*)
  0.00      0.21     0.00        3     0.00     0.00  std::vector<Department, std::allocator<Department> >::vector(std::vector<Department, std::allocator<Department> > const&)
  0.00      0.21     0.00        3     0.00     0.00  std::vector<Department, std::allocator<Department> >::vector()
  0.00      0.21     0.00        3     0.00     0.00  void std::vector<University, std::allocator<University> >::emplace_back<University>(University&&)
  0.00      0.21     0.00        3     0.00     0.00  void std::vector<University, std::allocator<University> >::_M_insert_aux<University>(__gnu_cxx::__normal_iterator<University*, std::vector<University, std::allocator<University> > >, University&&)
  0.00      0.21     0.00        3     0.00     0.00  std::vector<University, std::allocator<University> >::end()
  0.00      0.21     0.00        3     0.00     0.00  std::vector<University, std::allocator<University> >::begin()
  0.00      0.21     0.00        3     0.00     0.00  std::vector<University, std::allocator<University> >::push_back(University&&)
  0.00      0.21     0.00        3     0.00     0.00  std::vector<University, std::allocator<University> >::vector()
  0.00      0.21     0.00        3     0.00     0.00  std::vector<University, std::allocator<University> >::~vector()
  0.00      0.21     0.00        3     0.00     0.00  std::vector<Course, std::allocator<Course> >::vector()
  0.00      0.21     0.00        3     0.00     0.00  std::vector<Interest, std::allocator<Interest> >::vector(std::vector<Interest, std::allocator<Interest> > const&)
  0.00      0.21     0.00        3     0.00     0.00  std::vector<Interest, std::allocator<Interest> >::vector()
  0.00      0.21     0.00        3     0.00     0.00  _ZSt10_ConstructI10UniversityIRKS0_EEvPT_DpOT0_
  0.00      0.21     0.00        3     0.00     0.00  _ZSt10_ConstructI10UniversityIS0_EEvPT_DpOT0_
  0.00      0.21     0.00        3     0.00     0.00  Department* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >, Department*>(__gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >, __gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >, Department*)
  0.00      0.21     0.00        3     0.00     0.00  Interest* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >, Interest*>(__gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >, __gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >, Interest*)
  0.00      0.21     0.00        3     0.00     0.00  Department* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >, Department*, Department>(__gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >, __gnu_cxx::__normal_iterator<Department const*, std::vector<Department, std::allocator<Department> > >, Department*, std::allocator<Department>&)
  0.00      0.21     0.00        3     0.00     0.00  Interest* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >, Interest*, Interest>(__gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >, __gnu_cxx::__normal_iterator<Interest const*, std::vector<Interest, std::allocator<Interest> > >, Interest*, std::allocator<Interest>&)
  0.00      0.21     0.00        3     0.00     0.00  void std::swap<University*>(University*&, University*&)
