Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   66247/111220      std::setw(int) [36]
                0.00    0.00   36848/303043      std::vector<Course*, std::allocator<Course*> >::size() const [26]
                0.00    0.00   26018/286778      std::vector<Course*, std::allocator<Course*> >::operator[](unsigned long) [27]
                0.00    0.00    9986/237117      std::vector<GraphNode*, std::allocator<GraphNode*> >::size() const [31]
                0.00    0.00    9660/141968      std::vector<GraphNode*, std::allocator<GraphNode*> >::operator[](unsigned long) [35]
                0.00    0.00    8931/8931        stud_lock() [139]
                0.00    0.00    8599/9042        std::vector<Department, std::allocator<Department> >::size() const [138]
                0.00    0.00    8518/9092        std::vector<Department, std::allocator<Department> >::operator[](unsigned long) [137]
                0.00    0.00    4195/4195        std::vector<Course*, std::allocator<Course*> >::clear() [165]
                0.00    0.00     557/791         std::vector<Course, std::allocator<Course> >::size() const [216]
                0.00    0.00     536/536         std::vector<Course, std::allocator<Course> >::operator[](unsigned long) [221]
                0.00    0.00     372/372         facu_lock() [227]
                0.00    0.00      24/52          std::vector<University, std::allocator<University> >::size() const [327]
                0.00    0.00      16/55          std::vector<University, std::allocator<University> >::operator[](unsigned long) [316]
                0.00    0.00       3/26192       sendRequest(Request) [91]
                0.00    0.00       3/26196       recieveWakeUpCall(long) [90]
                0.00    0.00       1/9           std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::seed(unsigned long) [489]
-----------------------------------------------
                                                 <spontaneous>
[6]     34.8    0.00    0.01                 generateCourses(void*) [6]
                0.00    0.01       1/1           Generator::generateCourses(void*) [5]
-----------------------------------------------
                0.01    0.00   53571/53571       Interest** std::__uninitialized_move_a<Interest**, Interest**, std::allocator<Interest*> >(Interest**, Interest**, Interest**, std::allocator<Interest*>&) [9]
[7]     25.0    0.01    0.00   53571         std::move_iterator<Interest**> std::make_move_iterator<Interest**>(Interest** const&) [7]
                0.00    0.00   53519/53519       std::move_iterator<Interest**>::move_iterator(Interest**) [50]
-----------------------------------------------
                0.00    0.00    1387/33018       Generator::generateFaculty(void*) [16]
                0.00    0.01   31631/33018       Generator::generateStudent(void*) [3]
[8]     25.0    0.00    0.01   33018         std::vector<Interest*, std::allocator<Interest*> >::push_back(Interest* const&) [8]
                0.00    0.01   13369/13369       void std::vector<Interest*, std::allocator<Interest*> >::_M_insert_aux<Interest* const&>(__gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > >, Interest* const&) [12]
                0.00    0.00   19669/33060       __gnu_cxx::new_allocator<Interest*>::construct(Interest**, Interest* const&) [66]
                0.00    0.00   13347/13347       std::vector<Interest*, std::allocator<Interest*> >::end() [120]
-----------------------------------------------
                0.00    0.01   26822/26822       void std::vector<Interest*, std::allocator<Interest*> >::_M_insert_aux<Interest* const&>(__gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > >, Interest* const&) [12]
[9]     25.0    0.00    0.01   26822         Interest** std::__uninitialized_move_a<Interest**, Interest**, std::allocator<Interest*> >(Interest**, Interest**, Interest**, std::allocator<Interest*>&) [9]
                0.01    0.00   53571/53571       std::move_iterator<Interest**> std::make_move_iterator<Interest**>(Interest** const&) [7]
                0.00    0.00   26815/26815       Interest** std::__uninitialized_copy_a<std::move_iterator<Interest**>, Interest**, Interest*>(std::move_iterator<Interest**>, std::move_iterator<Interest**>, Interest**, std::allocator<Interest*>&) [68]
-----------------------------------------------
                0.00    0.01   26429/26429       Generator::generateCourses(void*) [5]
[10]    25.0    0.00    0.01   26429         std::vector<Course*, std::allocator<Course*> >::push_back(Course* const&) [10]
                0.01    0.00   16247/26419       __gnu_cxx::new_allocator<Course*>::construct(Course**, Course* const&) [11]
                0.00    0.00   10182/10182       void std::vector<Course*, std::allocator<Course*> >::_M_insert_aux<Course* const&>(__gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > >, Course* const&) [15]
                0.00    0.00   10178/10178       std::vector<Course*, std::allocator<Course*> >::end() [129]
-----------------------------------------------
                0.00    0.00   10172/26419       void std::vector<Course*, std::allocator<Course*> >::_M_insert_aux<Course* const&>(__gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > >, Course* const&) [15]
                0.01    0.00   16247/26419       std::vector<Course*, std::allocator<Course*> >::push_back(Course* const&) [10]
[11]    25.0    0.01    0.00   26419         __gnu_cxx::new_allocator<Course*>::construct(Course**, Course* const&) [11]
                0.00    0.00   26387/65971       operator new(unsigned long, void*) [46]
-----------------------------------------------
                0.00    0.01   13369/13369       std::vector<Interest*, std::allocator<Interest*> >::push_back(Interest* const&) [8]
[12]    25.0    0.00    0.01   13369         void std::vector<Interest*, std::allocator<Interest*> >::_M_insert_aux<Interest* const&>(__gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > >, Interest* const&) [12]
                0.00    0.01   26822/26822       Interest** std::__uninitialized_move_a<Interest**, Interest**, std::allocator<Interest*> >(Interest**, Interest**, Interest**, std::allocator<Interest*>&) [9]
                0.00    0.00   40249/43059       std::_Vector_base<Interest*, std::allocator<Interest*> >::_M_get_Tp_allocator() [57]
                0.00    0.00   26753/53500       __gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > >::base() const [51]
                0.00    0.00   13422/16232       void std::_Destroy<Interest**, Interest*>(Interest**, Interest**, std::allocator<Interest*>&) [108]
                0.00    0.00   13398/13398       std::vector<Interest*, std::allocator<Interest*> >::begin() [115]
                0.00    0.00   13396/13396       Interest* const& std::forward<Interest* const&>(std::remove_reference<Interest* const&>::type&) [116]
                0.00    0.00   13392/13392       __gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > >::difference_type __gnu_cxx::operator-<Interest**, std::vector<Interest*, std::allocator<Interest*> > >(__gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > > const&, __gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > > const&) [117]
                0.00    0.00   13392/13392       std::_Vector_base<Interest*, std::allocator<Interest*> >::_M_allocate(unsigned long) [118]
                0.00    0.00   13391/33060       __gnu_cxx::new_allocator<Interest*>::construct(Interest**, Interest* const&) [66]
                0.00    0.00   13372/16182       std::_Vector_base<Interest*, std::allocator<Interest*> >::_M_deallocate(Interest**, unsigned long) [110]
                0.00    0.00   13338/13338       std::vector<Interest*, std::allocator<Interest*> >::_M_check_len(unsigned long, char const*) const [121]
-----------------------------------------------
                0.00    0.01       1/1           generateFriends(void*) [14]
[13]    17.8    0.00    0.01       1         Generator::generateFriends(void*) [13]
                0.00    0.01   81778/229990      int std::uniform_int_distribution<int>::operator()<std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&) [2]
                0.00    0.00  543642/543642      std::vector<Interest*, std::allocator<Interest*> >::operator[](unsigned long) [23]
                0.00    0.00  379262/432799      std::vector<Interest*, std::allocator<Interest*> >::size() const [25]
                0.00    0.00  260760/286778      std::vector<Course*, std::allocator<Course*> >::operator[](unsigned long) [27]
                0.00    0.00  225435/303043      std::vector<Course*, std::allocator<Course*> >::size() const [26]
                0.00    0.00  196071/237117      std::vector<GraphNode*, std::allocator<GraphNode*> >::size() const [31]
                0.00    0.00   91354/141968      std::vector<GraphNode*, std::allocator<GraphNode*> >::operator[](unsigned long) [35]
                0.00    0.00   36800/111220      std::setw(int) [36]
                0.00    0.00   26292/26292       float std::exponential_distribution<float>::operator()<std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&) [83]
                0.00    0.00   26233/26233       std::exponential_distribution<float>::exponential_distribution(float const&) [89]
                0.00    0.00   26190/26196       recieveWakeUpCall(long) [90]
                0.00    0.00   26186/26192       sendRequest(Request) [91]
                0.00    0.00    2535/5382        std::vector<GraphNode*, std::allocator<GraphNode*> >::push_back(GraphNode* const&) [149]
                0.00    0.00       1/9           std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::seed(unsigned long) [489]
                0.00    0.00       1/1           killProcesses() [615]
-----------------------------------------------
                                                 <spontaneous>
[14]    17.8    0.00    0.01                 generateFriends(void*) [14]
                0.00    0.01       1/1           Generator::generateFriends(void*) [13]
-----------------------------------------------
                0.00    0.00   10182/10182       std::vector<Course*, std::allocator<Course*> >::push_back(Course* const&) [10]
[15]     9.6    0.00    0.00   10182         void std::vector<Course*, std::allocator<Course*> >::_M_insert_aux<Course* const&>(__gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > >, Course* const&) [15]
                0.00    0.00   10172/26419       __gnu_cxx::new_allocator<Course*>::construct(Course**, Course* const&) [11]
                0.00    0.00   30548/37639       std::_Vector_base<Course*, std::allocator<Course*> >::_M_get_Tp_allocator() [65]
                0.00    0.00   20372/40719       __gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > >::base() const [58]
                0.00    0.00   20365/20365       Course** std::__uninitialized_move_a<Course**, Course**, std::allocator<Course*> >(Course**, Course**, Course**, std::allocator<Course*>&) [97]
                0.00    0.00   10207/10207       __gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > >::difference_type __gnu_cxx::operator-<Course**, std::vector<Course*, std::allocator<Course*> > >(__gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > > const&, __gnu_cxx::__normal_iterator<Course**, std::vector<Course*, std::allocator<Course*> > > const&) [125]
                0.00    0.00   10193/13033       std::_Vector_base<Course*, std::allocator<Course*> >::_M_deallocate(Course**, unsigned long) [122]
                0.00    0.00   10185/10185       std::vector<Course*, std::allocator<Course*> >::begin() [128]
                0.00    0.00   10185/10203       std::_Vector_base<Course*, std::allocator<Course*> >::_M_allocate(unsigned long) [126]
                0.00    0.00   10177/10177       std::vector<Course*, std::allocator<Course*> >::_M_check_len(unsigned long, char const*) const [130]
                0.00    0.00   10177/17252       void std::_Destroy<Course**, Course*>(Course**, Course**, std::allocator<Course*>&) [105]
                0.00    0.00   10172/10172       Course* const& std::forward<Course* const&>(std::remove_reference<Course* const&>::type&) [131]
-----------------------------------------------
                0.00    0.00       1/1           generateFaculty(void*) [17]
[16]     2.0    0.00    0.00       1         Generator::generateFaculty(void*) [16]
                0.00    0.00    1387/33018       std::vector<Interest*, std::allocator<Interest*> >::push_back(Interest* const&) [8]
                0.00    0.00    4257/229990      int std::uniform_int_distribution<int>::operator()<std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&) [2]
                0.00    0.00    3913/95380       std::vector<Interest, std::allocator<Interest> >::size() const [42]
                0.00    0.00    3787/92472       std::vector<Interest, std::allocator<Interest> >::operator[](unsigned long) [43]
                0.00    0.00     355/111220      std::setw(int) [36]
                0.00    0.00     237/5382        std::vector<GraphNode*, std::allocator<GraphNode*> >::push_back(GraphNode* const&) [149]
                0.00    0.00     230/2813        std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [178]
                0.00    0.00     119/2731        std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [194]
                0.00    0.00     118/2827        std::vector<std::string, std::allocator<std::string> >::size() const [177]
                0.00    0.00     117/2714        std::vector<std::string, std::allocator<std::string> >::operator[](unsigned long) [207]
                0.00    0.00     116/485         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [222]
                0.00    0.00     116/237117      std::vector<GraphNode*, std::allocator<GraphNode*> >::size() const [31]
                0.00    0.00     114/2726        GraphNode::GraphNode() [203]
                0.00    0.00       8/9042        std::vector<Department, std::allocator<Department> >::size() const [138]
                0.00    0.00       7/9092        std::vector<Department, std::allocator<Department> >::operator[](unsigned long) [137]
                0.00    0.00       3/55          std::vector<University, std::allocator<University> >::operator[](unsigned long) [316]
                0.00    0.00       3/52          std::vector<University, std::allocator<University> >::size() const [327]
                0.00    0.00       1/9           std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::seed(unsigned long) [489]
                0.00    0.00       1/26192       sendRequest(Request) [91]
                0.00    0.00       1/26196       recieveWakeUpCall(long) [90]
-----------------------------------------------
                                                 <spontaneous>
[17]     2.0    0.00    0.00                 generateFaculty(void*) [17]
                0.00    0.00       1/1           Generator::generateFaculty(void*) [16]
-----------------------------------------------
                0.00    0.00  543642/543642      Generator::generateFriends(void*) [13]
[23]     0.0    0.00    0.00  543642         std::vector<Interest*, std::allocator<Interest*> >::operator[](unsigned long) [23]
-----------------------------------------------
                0.00    0.00  459906/459906      int std::uniform_int_distribution<int>::operator()<std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&, std::uniform_int_distribution<int>::param_type const&) [1]
[24]     0.0    0.00    0.00  459906         std::uniform_int_distribution<int>::param_type::a() const [24]
-----------------------------------------------
                0.00    0.00   53537/432799      std::vector<Interest*, std::allocator<Interest*> >::_M_check_len(unsigned long, char const*) const [121]
                0.00    0.00  379262/432799      Generator::generateFriends(void*) [13]
[25]     0.0    0.00    0.00  432799         std::vector<Interest*, std::allocator<Interest*> >::size() const [25]
-----------------------------------------------
                0.00    0.00      18/303043      std::vector<Course*, std::allocator<Course*> >::vector(std::vector<Course*, std::allocator<Course*> > const&) [434]
                0.00    0.00   36848/303043      Generator::generateCourses(void*) [5]
                0.00    0.00   40742/303043      std::vector<Course*, std::allocator<Course*> >::_M_check_len(unsigned long, char const*) const [130]
                0.00    0.00  225435/303043      Generator::generateFriends(void*) [13]
[26]     0.0    0.00    0.00  303043         std::vector<Course*, std::allocator<Course*> >::size() const [26]
-----------------------------------------------
                0.00    0.00   26018/286778      Generator::generateCourses(void*) [5]
                0.00    0.00  260760/286778      Generator::generateFriends(void*) [13]
[27]     0.0    0.00    0.00  286778         std::vector<Course*, std::allocator<Course*> >::operator[](unsigned long) [27]
-----------------------------------------------
                0.00    0.00   26350/256819      float std::generate_canonical<float, 24ul, std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&) [79]
                0.00    0.00  230469/256819      int std::uniform_int_distribution<int>::operator()<std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&, std::uniform_int_distribution<int>::param_type const&) [1]
[28]     0.0    0.00    0.00  256819         std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::operator()() [28]
                0.00    0.00  256690/256690      unsigned long std::__detail::__mod<unsigned long, 2147483647ul, 16807ul, 0ul>(unsigned long) [30]
-----------------------------------------------
                0.00    0.00  256788/256788      unsigned long std::__detail::__mod<unsigned long, 2147483647ul, 16807ul, 0ul>(unsigned long) [30]
[29]     0.0    0.00    0.00  256788         std::__detail::_Mod<unsigned long, 2147483647ul, 16807ul, 0ul, false>::__calc(unsigned long) [29]
-----------------------------------------------
                0.00    0.00  256690/256690      std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::operator()() [28]
[30]     0.0    0.00    0.00  256690         unsigned long std::__detail::__mod<unsigned long, 2147483647ul, 16807ul, 0ul>(unsigned long) [30]
                0.00    0.00  256788/256788      std::__detail::_Mod<unsigned long, 2147483647ul, 16807ul, 0ul, false>::__calc(unsigned long) [29]
-----------------------------------------------
                0.00    0.00      20/237117      std::vector<GraphNode*, std::allocator<GraphNode*> >::vector(std::vector<GraphNode*, std::allocator<GraphNode*> > const&) [410]
                0.00    0.00     116/237117      Generator::generateFaculty(void*) [16]
                0.00    0.00    3926/237117      Generator::generateStudent(void*) [3]
                0.00    0.00    5624/237117      killProcesses() [615]
                0.00    0.00    9838/237117      std::vector<GraphNode*, std::allocator<GraphNode*> >::_M_check_len(unsigned long, char const*) const [213]
                0.00    0.00    9986/237117      Generator::generateCourses(void*) [5]
                0.00    0.00   11536/237117      Network::generateGraph(std::vector<GraphNode*, std::allocator<GraphNode*> >, std::vector<GraphNode*, std::allocator<GraphNode*> >) [624]
                0.00    0.00  196071/237117      Generator::generateFriends(void*) [13]
[31]     0.0    0.00    0.00  237117         std::vector<GraphNode*, std::allocator<GraphNode*> >::size() const [31]
-----------------------------------------------
                0.00    0.00  229600/229600      int std::uniform_int_distribution<int>::operator()<std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&, std::uniform_int_distribution<int>::param_type const&) [1]
[32]     0.0    0.00    0.00  229600         std::uniform_int_distribution<int>::param_type::b() const [32]
-----------------------------------------------
                0.00    0.00  229588/229588      int std::uniform_int_distribution<int>::operator()<std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&) [2]
[33]     0.0    0.00    0.00  229588         std::uniform_int_distribution<int>::param() const [33]
-----------------------------------------------
                0.00    0.00   98960/198033      std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [37]
                0.00    0.00   99073/198033      std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [41]
[34]     0.0    0.00    0.00  198033         std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [34]
-----------------------------------------------
                0.00    0.00    1316/141968      Generator::generateStudent(void*) [3]
                0.00    0.00    5620/141968      killProcesses() [615]
                0.00    0.00    9660/141968      Generator::generateCourses(void*) [5]
                0.00    0.00   34018/141968      Network::generateGraph(std::vector<GraphNode*, std::allocator<GraphNode*> >, std::vector<GraphNode*, std::allocator<GraphNode*> >) [624]
                0.00    0.00   91354/141968      Generator::generateFriends(void*) [13]
[35]     0.0    0.00    0.00  141968         std::vector<GraphNode*, std::allocator<GraphNode*> >::operator[](unsigned long) [35]
-----------------------------------------------
                0.00    0.00     355/111220      Generator::generateFaculty(void*) [16]
                0.00    0.00    7818/111220      Generator::generateStudent(void*) [3]
                0.00    0.00   36800/111220      Generator::generateFriends(void*) [13]
                0.00    0.00   66247/111220      Generator::generateCourses(void*) [5]
[36]     0.0    0.00    0.00  111220         std::setw(int) [36]
-----------------------------------------------
                0.00    0.00   99180/99180       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [41]
[37]     0.0    0.00    0.00   99180         std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [37]
                0.00    0.00   98960/198033      std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [34]
-----------------------------------------------
                0.00    0.00   99179/99179       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [41]
[38]     0.0    0.00    0.00   99179         std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [38]
                0.00    0.00   99028/99028       std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [39]
-----------------------------------------------
                0.00    0.00   99028/99028       std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [38]
[39]     0.0    0.00    0.00   99028         std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [39]
-----------------------------------------------
                0.00    0.00   98817/98817       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [41]
[40]     0.0    0.00    0.00   98817         std::operator~(std::_Ios_Fmtflags) [40]
-----------------------------------------------
                0.00    0.00   98614/98614       std::left(std::ios_base&) [933]
[41]     0.0    0.00    0.00   98614         std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [41]
                0.00    0.00   99180/99180       std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [37]
                0.00    0.00   99179/99179       std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [38]
                0.00    0.00   99073/198033      std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [34]
                0.00    0.00   98817/98817       std::operator~(std::_Ios_Fmtflags) [40]
-----------------------------------------------
                0.00    0.00       3/95380       std::vector<Interest, std::allocator<Interest> >::vector(std::vector<Interest, std::allocator<Interest> > const&) [599]
                0.00    0.00      80/95380       std::vector<Interest, std::allocator<Interest> >::_M_check_len(unsigned long, char const*) const [401]
                0.00    0.00    3913/95380       Generator::generateFaculty(void*) [16]
                0.00    0.00   91384/95380       Generator::generateStudent(void*) [3]
[42]     0.0    0.00    0.00   95380         std::vector<Interest, std::allocator<Interest> >::size() const [42]
-----------------------------------------------
                0.00    0.00    3787/92472       Generator::generateFaculty(void*) [16]
                0.00    0.00   88685/92472       Generator::generateStudent(void*) [3]
[43]     0.0    0.00    0.00   92472         std::vector<Interest, std::allocator<Interest> >::operator[](unsigned long) [43]
-----------------------------------------------
                0.00    0.00   80368/80368       Interest** std::__copy_move_a2<true, Interest**, Interest**>(Interest**, Interest**, Interest**) [69]
[44]     0.0    0.00    0.00   80368         std::_Niter_base<Interest**>::iterator_type std::__niter_base<Interest**>(Interest**) [44]
                0.00    0.00   80253/80253       std::_Iter_base<Interest**, false>::_S_base(Interest**) [45]
-----------------------------------------------
                0.00    0.00   80253/80253       std::_Niter_base<Interest**>::iterator_type std::__niter_base<Interest**>(Interest**) [44]
[45]     0.0    0.00    0.00   80253         std::_Iter_base<Interest**, false>::_S_base(Interest**) [45]
-----------------------------------------------
                0.00    0.00       3/65971       void __gnu_cxx::new_allocator<University>::construct<University>(University*, University&&) [555]
                0.00    0.00       3/65971       _ZSt10_ConstructI10UniversityIRKS0_EEvPT_DpOT0_ [601]
                0.00    0.00       3/65971       _ZSt10_ConstructI10UniversityIS0_EEvPT_DpOT0_ [602]
                0.00    0.00       9/65971       __gnu_cxx::new_allocator<Department>::construct(Department*, Department const&) [473]
                0.00    0.00       9/65971       _ZSt10_ConstructI10DepartmentIS0_EEvPT_DpOT0_ [498]
                0.00    0.00       9/65971       _ZSt10_ConstructI10DepartmentIRKS0_EEvPT_DpOT0_ [497]
                0.00    0.00      60/65971       void __gnu_cxx::new_allocator<std::string>::construct<std::string>(std::string*, std::string&&) [303]
                0.00    0.00      60/65971       _ZSt10_ConstructISsIRKSsEEvPT_DpOT0_ [311]
                0.00    0.00      90/65971       _ZSt10_ConstructISsISsEEvPT_DpOT0_ [288]
                0.00    0.00     106/65971       __gnu_cxx::new_allocator<Interest>::construct(Interest*, Interest const&) [280]
                0.00    0.00     106/65971       _ZSt10_ConstructI8InterestIRKS0_EEvPT_DpOT0_ [284]
                0.00    0.00     157/65971       _ZSt10_ConstructI8InterestIS0_EEvPT_DpOT0_ [261]
                0.00    0.00     180/65971       __gnu_cxx::new_allocator<Course>::construct(Course*, Course const&) [252]
                0.00    0.00     180/65971       _ZSt10_ConstructI6CourseIRKS0_EEvPT_DpOT0_ [256]
                0.00    0.00     279/65971       _ZSt10_ConstructI6CourseIS0_EEvPT_DpOT0_ [237]
                0.00    0.00    5375/65971       __gnu_cxx::new_allocator<GraphNode*>::construct(GraphNode**, GraphNode* const&) [150]
                0.00    0.00   26387/65971       __gnu_cxx::new_allocator<Course*>::construct(Course**, Course* const&) [11]
                0.00    0.00   32955/65971       __gnu_cxx::new_allocator<Interest*>::construct(Interest**, Interest* const&) [66]
[46]     0.0    0.00    0.00   65971         operator new(unsigned long, void*) [46]
-----------------------------------------------
                0.00    0.00      18/61021       Course** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**>(__gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, __gnu_cxx::__normal_iterator<Course* const*, std::vector<Course*, std::allocator<Course*> > >, Course**) [436]
                0.00    0.00   61003/61021       Course** std::__copy_move_a2<true, Course**, Course**>(Course**, Course**, Course**) [96]
[47]     0.0    0.00    0.00   61021         std::_Niter_base<Course**>::iterator_type std::__niter_base<Course**>(Course**) [47]
                0.00    0.00   60886/60886       std::_Iter_base<Course**, false>::_S_base(Course**) [48]
-----------------------------------------------
                0.00    0.00   60886/60886       std::_Niter_base<Course**>::iterator_type std::__niter_base<Course**>(Course**) [47]
[48]     0.0    0.00    0.00   60886         std::_Iter_base<Course**, false>::_S_base(Course**) [48]
-----------------------------------------------
                0.00    0.00   53596/53596       Interest** std::copy<std::move_iterator<Interest**>, Interest**>(std::move_iterator<Interest**>, std::move_iterator<Interest**>, Interest**) [75]
[49]     0.0    0.00    0.00   53596         std::_Miter_base<std::move_iterator<Interest**> >::iterator_type std::__miter_base<std::move_iterator<Interest**> >(std::move_iterator<Interest**>) [49]
                0.00    0.00   53447/53447       std::_Iter_base<std::move_iterator<Interest**>, true>::_S_base(std::move_iterator<Interest**>) [52]
-----------------------------------------------
                0.00    0.00   53519/53519       std::move_iterator<Interest**> std::make_move_iterator<Interest**>(Interest** const&) [7]
[50]     0.0    0.00    0.00   53519         std::move_iterator<Interest**>::move_iterator(Interest**) [50]
-----------------------------------------------
                0.00    0.00   26747/53500       __gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > >::difference_type __gnu_cxx::operator-<Interest**, std::vector<Interest*, std::allocator<Interest*> > >(__gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > > const&, __gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > > const&) [117]
                0.00    0.00   26753/53500       void std::vector<Interest*, std::allocator<Interest*> >::_M_insert_aux<Interest* const&>(__gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > >, Interest* const&) [12]
[51]     0.0    0.00    0.00   53500         __gnu_cxx::__normal_iterator<Interest**, std::vector<Interest*, std::allocator<Interest*> > >::base() const [51]
-----------------------------------------------
                0.00    0.00   53447/53447       std::_Miter_base<std::move_iterator<Interest**> >::iterator_type std::__miter_base<std::move_iterator<Interest**> >(std::move_iterator<Interest**>) [49]
[52]     0.0    0.00    0.00   53447         std::_Iter_base<std::move_iterator<Interest**>, true>::_S_base(std::move_iterator<Interest**>) [52]
                0.00    0.00   53436/53436       std::move_iterator<Interest**>::base() const [53]
-----------------------------------------------
                0.00    0.00   53436/53436       std::_Iter_base<std::move_iterator<Interest**>, true>::_S_base(std::move_iterator<Interest**>) [52]
[53]     0.0    0.00    0.00   53436         std::move_iterator<Interest**>::base() const [53]
-----------------------------------------------
                0.00    0.00   52540/52540       float std::generate_canonical<float, 24ul, std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&) [79]
[54]     0.0    0.00    0.00   52540         std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>::min() [54]
-----------------------------------------------
                0.00    0.00   52479/52479       float std::generate_canonical<float, 24ul, std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul> >(std::linear_congruential_engine<unsigned long, 16807ul, 0ul, 2147483647ul>&) [79]
[55]     0.0    0.00    0.00   52479         std::log(long double) [55]
-----------------------------------------------
