Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.29     0.00      866     0.00     0.00  std::allocator<std::_Rb_tree_node<GraphNode*> >::allocator(std::allocator<std::_Rb_tree_node<GraphNode*> > const&)
  0.00      0.29     0.00      866     0.00     0.00  std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> >::set(std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> > const&)
  0.00      0.29     0.00      866     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_Rb_tree_impl<std::less<GraphNode*>, false>::_Rb_tree_impl(std::less<GraphNode*> const&, std::allocator<std::_Rb_tree_node<GraphNode*> > const&)
  0.00      0.29     0.00      866     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_Rb_tree(std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> > const&)
  0.00      0.29     0.00      783     0.00     0.00  std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> >::size() const
  0.00      0.29     0.00      783     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::size() const
  0.00      0.29     0.00      729     0.00     0.00  __gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >::operator+(long const&) const
  0.00      0.29     0.00      728     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
  0.00      0.29     0.00      728     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > > >(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
  0.00      0.29     0.00      422     0.00     0.00  std::_Rb_tree_const_iterator<GraphNode*>::operator!=(std::_Rb_tree_const_iterator<GraphNode*> const&) const
  0.00      0.29     0.00      392     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<GraphNode*> >::new_allocator()
  0.00      0.29     0.00      392     0.00     0.00  std::allocator<std::_Rb_tree_node<GraphNode*> >::allocator()
  0.00      0.29     0.00      392     0.00     0.00  std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> >::set()
  0.00      0.29     0.00      392     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_Rb_tree_impl<std::less<GraphNode*>, false>::_Rb_tree_impl()
  0.00      0.29     0.00      392     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::_Rb_tree()
  0.00      0.29     0.00      391     0.00     0.00  std::_Rb_tree_const_iterator<GraphNode*>::operator==(std::_Rb_tree_const_iterator<GraphNode*> const&) const
  0.00      0.29     0.00      391     0.00     0.00  std::set<GraphNode*, std::less<GraphNode*>, std::allocator<GraphNode*> >::begin() const
  0.00      0.29     0.00      391     0.00     0.00  std::_Rb_tree<GraphNode*, GraphNode*, std::_Identity<GraphNode*>, std::less<GraphNode*>, std::allocator<GraphNode*> >::begin() const
  0.00      0.29     0.00      367     0.00     0.00  std::allocator<GraphNode*>::allocator()
  0.00      0.29     0.00      367     0.00     0.00  std::_Vector_base<GraphNode*, std::allocator<GraphNode*> >::_Vector_impl::_Vector_impl()
  0.00      0.29     0.00      367     0.00     0.00  std::_Vector_base<GraphNode*, std::allocator<GraphNode*> >::_Vector_impl::~_Vector_impl()
  0.00      0.29     0.00      367     0.00     0.00  std::_Vector_base<GraphNode*, std::allocator<GraphNode*> >::_Vector_base()
  0.00      0.29     0.00      367     0.00     0.00  std::_Vector_base<GraphNode*, std::allocator<GraphNode*> >::~_Vector_base()
  0.00      0.29     0.00      367     0.00     0.00  std::vector<GraphNode*, std::allocator<GraphNode*> >::vector()
  0.00      0.29     0.00      366     0.00     0.00  std::vector<GraphNode*, std::allocator<GraphNode*> >::~vector()
  0.00      0.29     0.00      365     0.00     0.00  GraphNode::GraphNode()
  0.00      0.29     0.00      365     0.00     0.00  GraphNode::~GraphNode()
  0.00      0.29     0.00      365     0.00     0.00  std::vector<GraphNode*, std::allocator<GraphNode*> >::erase(__gnu_cxx::__normal_iterator<GraphNode**, std::vector<GraphNode*, std::allocator<GraphNode*> > >)
